PAYMENT_YEAR,DIAGNOSIS_CODE,CMS_HCC_ESRD_V21,CMS_HCC_ESRD_V24,CMS_HCC_V22,CMS_HCC_V24,RXHCC_V05,RXHCC_V08,CMS_HCC_ESRD_V21_FLAG,CMS_HCC_ESRD_V24_FLAG,CMS_HCC_V22_FLAG,CMS_HCC_V24_FLAG,RXHCC_V05_FLAG,RXHCC_V08_FLAG
2020,C4A8,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C4A9,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50011,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50012,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50019,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50021,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50022,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50029,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50111,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50112,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50119,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50121,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50122,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50129,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50211,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50212,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50219,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50221,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50222,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50229,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50311,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50312,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50319,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50321,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50322,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50329,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50411,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50412,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50419,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50421,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50422,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50429,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50511,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50512,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50519,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50521,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50522,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50529,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50611,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50612,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50619,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50621,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50622,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50629,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50811,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50812,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50819,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50821,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50822,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50829,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50911,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50912,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50919,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50921,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50922,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C50929,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C510,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C511,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C512,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C518,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C519,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C52,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C530,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C531,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C538,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C539,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C540,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C541,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C542,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C543,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C548,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C549,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C55,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C561,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C562,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C569,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5700,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5701,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5702,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5710,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5711,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5712,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5720,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5721,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C5722,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C573,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C574,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C577,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C578,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C579,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C58,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C600,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C601,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C602,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C608,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C609,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C61,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6200,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6201,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6202,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6210,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6211,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6212,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6290,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6291,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6292,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6300,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6301,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6302,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6310,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6311,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6312,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C632,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C637,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C638,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C639,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C641,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C642,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C649,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C651,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C652,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C659,11,,11,11,18,,Yes,,Yes,Yes,Yes,
2020,C661,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C662,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C669,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C670,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C671,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C672,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C673,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C674,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C675,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C676,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C677,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C678,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C679,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C680,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C681,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C688,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C689,11,,11,11,,,Yes,,Yes,Yes,No,
2020,C6900,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6901,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6902,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6910,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6911,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6912,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6920,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6921,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6922,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6930,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6931,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6932,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6940,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6941,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6942,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6950,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6951,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6952,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6960,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6961,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6962,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6980,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6981,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6982,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6990,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6991,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C6992,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C700,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C701,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C709,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C710,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C711,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C712,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C713,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C714,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C715,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C716,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C717,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C718,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C719,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C720,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C721,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7220,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7221,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7222,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7230,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7231,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7232,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7240,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7241,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7242,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7250,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C7259,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C729,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C73,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7400,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7401,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7402,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7410,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7411,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7412,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7490,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7491,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7492,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C750,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C751,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C752,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C753,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C754,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C755,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C758,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C759,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C760,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C761,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C762,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C763,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7640,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7641,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7642,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7650,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7651,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C7652,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C768,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C770,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C771,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C772,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C773,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C774,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C775,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C778,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C779,10,,10,10,19,,Yes,,Yes,Yes,Yes,
2020,C7800,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7801,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7802,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C781,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C782,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7830,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7839,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C784,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C785,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C786,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C787,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7880,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7889,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7900,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7901,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7902,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7910,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7911,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7919,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C792,10,,10,10,18,,Yes,,Yes,Yes,Yes,
2020,C7931,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7932,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7940,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7949,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7951,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7952,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7960,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7961,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7962,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7970,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7971,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7972,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7981,10,,10,10,18,,Yes,,Yes,Yes,Yes,
2020,C7982,10,,10,10,18,,Yes,,Yes,Yes,Yes,
2020,C7989,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C799,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7A00,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A010,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A011,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A012,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A019,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A020,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A021,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A022,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A023,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A024,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A025,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A026,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A029,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A090,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A091,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A092,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A093,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A094,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A095,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A096,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A098,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A1,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7A8,12,,12,12,19,,Yes,,Yes,Yes,Yes,
2020,C7B00,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7B01,8,,8,8,19,,Yes,,Yes,Yes,Yes,
2020,C7B02,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7B03,8,,8,8,17,,Yes,,Yes,Yes,Yes,
2020,C7B04,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7B09,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7B1,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C7B8,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C800,8,,8,8,18,,Yes,,Yes,Yes,Yes,
2020,C801,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C802,12,,12,12,,,Yes,,Yes,Yes,No,
2020,C8100,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8101,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8102,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8103,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8104,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8105,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8106,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8107,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8108,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8109,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8110,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8111,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8112,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8113,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8114,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8115,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8116,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8117,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8118,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8119,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8120,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8121,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8122,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8123,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8124,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8125,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8126,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8127,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8128,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8129,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8130,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8131,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8132,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8133,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8134,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8135,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8136,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8137,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8138,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8139,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8140,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8141,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8142,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8143,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8144,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8145,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8146,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8147,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8148,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8149,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8170,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8171,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8172,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8173,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8174,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8175,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8176,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8177,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8178,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8179,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8190,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8191,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8192,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8193,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8194,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8195,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8196,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8197,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8198,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8199,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8200,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8201,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8202,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8203,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8204,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8205,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8206,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8207,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8208,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8209,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8210,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8211,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8212,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8213,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8214,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8215,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8216,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8217,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8218,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8219,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8220,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8221,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8222,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8223,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8224,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8225,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8226,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8227,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8228,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8229,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8230,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8231,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8232,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8233,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8234,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8235,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8236,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8237,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8238,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8239,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8240,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8241,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8242,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8243,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8244,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8245,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8246,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8247,10,,10,10,,,Yes,,Yes,Yes,No,
2020,C8248,10,,10,10,,,Yes,,Yes,Yes,No,
